"TIME_UTC	 P	 T	 TAS	 U	 V	 W	 TEDR	 REYN	 G_LAT	 G_LONG	 G_ALT	 POT	 ROLL	 HDG	 PITCH                                                                                                                   "
"72251.57	54440	27195	21304	496	734	171	-910	555	3823462	-11902590	52481	32355	-204	24350	222"
"72252.57	54442	27195	21316	509	725	30	-927	555	3823383	-11902803	52482	32354	-184	24342	225"
"72253.57	54447	27193	21336	516	747	-251	-783	556	3823304	-11903014	52480	32351	-155	24341	234"
"72254.57	54453	27188	21352	511	787	-618	-861	558	3823225	-11903225	52475	32344	-119	24325	245"
"72255.57	54457	27187	21343	494	803	-718	-863	558	3823146	-11903438	52467	32342	-122	24323	254"
"72256.57	54465	27188	21363	509	817	-644	-811	559	3823066	-11903649	52457	32343	-115	24320	260"
"72257.57	54465	27188	21404	565	802	-896	-731	560	3822987	-11903861	52447	32342	-106	24325	268"
"72258.57	54470	27188	21409	573	805	-1061	-821	560	3822908	-11904073	52441	32342	-93	24330	270"
"72259.57	54467	27188	21420	585	816	-946	-735	561	3822828	-11904284	52436	32342	-87	24325	268"
"72260.57	54470	27184	21414	576	830	-794	-789	561	3822749	-11904497	52432	32337	-95	24327	268"
"72261.57	54468	27185	21410	565	856	-538	-1255	562	3822669	-11904708	52430	32338	-65	24319	270"
"72262.57	54464	27189	21398	561	849	-477	-846	561	3822590	-11904920	52429	32343	-45	24319	273"
"72263.57	54456	27191	21371	548	827	-332	-941	560	3822510	-11905132	52429	32347	-22	24321	276"
"72264.57	54451	27192	21360	536	838	-126	-966	560	3822431	-11905342	52430	32349	-17	24330	276"
"72265.57	54443	27193	21342	522	838	-21	-740	560	3822351	-11905554	52434	32351	10	24325	274"
"72266.57	54435	27194	21317	506	822	270	-743	559	3822272	-11905765	52439	32355	-8	24339	271"
"72267.57	54430	27199	21295	501	789	392	-837	558	3822193	-11905976	52447	32362	-1	24340	270"
"72268.57	54421	27204	21264	486	750	311	-908	555	3822114	-11906189	52457	32368	-28	24360	263"
"72269.57	54419	27201	21256	474	754	262	-725	556	3822036	-11906400	52470	32365	-29	24355	255"
"72270.57	54420	27205	21232	456	731	145	-922	555	3821957	-11906611	52478	32370	-35	24360	248"
"72271.57	54418	27206	21221	443	725	41	-645	554	3821878	-11906824	52483	32371	-45	24366	241"
"72272.57	54417	27206	21218	436	725	-15	-747	553	3821800	-11907035	52488	32372	-14	24364	232"
"72273.57	54423	27208	21196	400	735	-101	-739	553	3821721	-11907247	52491	32373	16	24368	225"
"72274.57	54432	27208	21187	382	740	-347	-831	553	3821643	-11907458	52493	32372	24	24365	228"
"72275.57	54435	27212	21177	370	732	-565	-807	552	3821565	-11907672	52492	32376	13	24371	232"
"72276.57	54444	27215	21195	378	746	-672	-892	554	3821487	-11907883	52489	32378	-26	24375	238"
"72277.57	54451	27215	21214	384	769	-863	-866	553	3821409	-11908094	52482	32377	-37	24369	245"
"72278.57	54457	27211	21250	396	819	-932	-682	557	3821331	-11908308	52472	32372	-31	24364	249"
"72279.57	54463	27214	21260	418	799	-959	-783	556	3821253	-11908520	52459	32374	-52	24374	261"
"72280.57	54467	27214	21293	437	834	-603	-764	557	3821175	-11908733	52447	32373	0	24366	266"
"72281.57	54471	27213	21297	456	809	-589	-858	556	3821097	-11908945	52439	32371	-27	24384	270"
"72282.57	54466	27212	21323	485	815	-775	-723	558	3821020	-11909159	52431	32371	-35	24381	286"
"72283.57	54464	27211	21319	497	792	-775	-843	557	3820942	-11909370	52425	32370	-66	24392	286"
"72284.57	54463	27213	21315	501	786	-775	-771	558	3820865	-11909584	52421	32373	-84	24397	283"
"72285.57	54459	27208	21349	534	808	-246	-846	560	3820788	-11909797	52419	32367	-117	24398	278"
"72286.57	54455	27201	21392	575	830	287	-842	561	3820711	-11910009	52419	32360	-119	24395	276"
"72287.57	54447	27199	21374	561	828	882	-700	561	3820633	-11910221	52422	32358	-115	24392	264"
"72288.57	54436	27198	21360	546	831	1214	-908	560	3820556	-11910434	52429	32359	-110	24383	258"
"72289.57	54424	27204	21279	483	781	1555	-752	557	3820479	-11910646	52439	32368	-125	24387	254"
"72290.57	54414	27209	21246	456	756	1794	-965	555	3820401	-11910859	52453	32376	-165	24390	250"
"72291.57	54403	27210	21205	407	759	1498	-786	555	3820324	-11911071	52468	32379	-157	24373	242"
"72292.57	54390	27213	21172	393	705	1085	-807	550	3820247	-11911284	52486	32385	-224	24383	233"
"72293.57	54388	27215	21151	350	729	707	-801	551	3820170	-11911496	52505	32388	-214	24375	217"
"72294.57	54389	27216	21164	370	703	475	-731	551	3820091	-11911709	52518	32389	-206	24365	201"
"72295.57	54398	27209	21240	432	721	400	-690	552	3820014	-11911921	52529	32379	-231	24368	194"
"72296.57	54413	27211	21242	403	761	389	-698	554	3819936	-11912133	52537	32378	-256	24346	195"
"72297.57	54422	27210	21257	438	702	103	-645	552	3819858	-11912346	52541	32376	-349	24345	211"
"72298.57	54437	27214	21268	427	723	89	-645	552	3819779	-11912558	52539	32378	-277	24342	211"
"72299.57	54449	27214	21298	464	700	132	-556	555	3819700	-11912771	52531	32376	-210	24336	218"
"72300.57	54456	27211	21353	521	695	-93	-632	556	3819621	-11912982	52518	32371	-242	24350	225"
"72301.57	54464	27219	21340	494	700	-53	-520	554	3819541	-11913194	52502	32380	-187	24334	227"
"72302.57	54470	27220	21357	536	650	-224	-537	552	3819462	-11913407	52483	32380	-314	24338	225"
"72303.57	54471	27221	21319	495	645	-500	-731	553	3819381	-11913617	52468	32381	-250	24322	242"
"72304.57	54478	27218	21349	545	613	474	-766	553	3819302	-11913831	52457	32376	-319	24330	238"
"72305.57	54486	27219	21320	513	611	-43	-748	551	3819221	-11914042	52449	32376	-220	24321	260"
"72306.57	54473	27223	21292	495	591	50	-665	549	3819140	-11914253	52441	32383	-205	24324	266"
"72307.57	54468	27224	21270	469	596	206	-657	547	3819059	-11914463	52436	32385	-153	24317	265"
"72308.57	54463	27224	21324	506	646	360	-827	553	3818978	-11914674	52432	32386	-127	24300	261"
"72309.57	54455	27224	21342	553	600	946	-661	551	3818897	-11914887	52431	32387	-123	24321	258"
"72310.57	54445	27222	21322	532	601	621	-631	553	3818815	-11915098	52436	32386	-95	24320	257"
"72311.57	54436	27223	21285	471	640	209	-708	550	3818734	-11915308	52443	32389	-168	24304	257"
"72312.57	54427	27225	21240	453	580	106	-799	547	3818652	-11915518	52453	32393	-106	24299	244"
"72313.57	54438	27225	21238	441	593	21	-750	546	3818571	-11915731	52464	32391	-43	24307	234"
"72314.57	54433	27222	21243	413	655	134	-764	549	3818490	-11915941	52468	32388	72	24291	238"
"72315.57	54436	27220	21233	414	624	-152	-803	548	3818408	-11916152	52471	32386	65	24312	239"
"72316.57	54441	27226	21209	398	594	-118	-711	546	3818327	-11916362	52473	32392	42	24315	240"
"72317.57	54449	27231	21202	380	601	-97	-903	545	3818246	-11916573	52473	32396	66	24328	238"
"72318.57	54455	27235	21173	340	607	-507	-643	545	3818165	-11916783	52471	32399	98	24318	251"
"72319.57	54462	27238	21162	324	605	-364	-834	545	3818084	-11916997	52467	32402	77	24336	255"
"72320.57	54467	27239	21157	304	624	-523	-802	545	3818004	-11917208	52459	32402	49	24336	262"
"72321.57	54471	27241	21166	311	624	-449	-744	545	3817923	-11917420	52449	32404	47	24336	262"
"72322.57	54477	27238	21152	292	629	-698	-742	543	3817843	-11917632	52442	32400	83	24338	267"
"72323.57	54475	27236	21167	319	606	-682	-853	544	3817762	-11917843	52436	32397	116	24356	275"
"72324.57	54477	27232	21253	402	633	-729	-846	548	3817684	-11918057	52431	32393	116	24383	281"
"72325.57	54472	27231	21287	421	678	-983	-940	551	3817604	-11918268	52427	32393	147	24377	280"
"72326.57	54474	27232	21302	445	675	-960	-840	551	3817524	-11918482	52425	32393	139	24394	277"
"72327.57	54471	27229	21319	461	689	-909	-862	553	3817445	-11918693	52424	32390	162	24404	272"
"72328.57	54470	27227	21332	475	701	-730	-783	553	3817367	-11918907	52424	32388	140	24414	270"
"72329.57	54468	27226	21327	475	701	-411	-910	553	3817289	-11919121	52425	32387	118	24424	267"
"72330.57	54467	27227	21295	451	686	46	-865	552	3817210	-11919334	52428	32388	82	24430	267"
"72331.57	54464	27228	21256	413	678	455	-829	551	3817133	-11919548	52432	32390	29	24435	269"
"72332.57	54455	27229	21217	380	661	821	-777	549	3817056	-11919760	52437	32393	-18	24434	271"
"72333.57	54444	27231	21186	353	643	998	-851	547	3816979	-11919976	52443	32396	-47	24439	268"
"72334.57	54434	27230	21189	353	649	1040	-860	547	3816902	-11920188	52450	32397	-91	24434	262"
"72335.57	54422	27232	21196	356	655	1084	-787	548	3816825	-11920401	52459	32402	-134	24434	251"
"72336.57	54413	27233	21201	348	674	944	-807	549	3816748	-11920616	52470	32405	-160	24423	239"
"72337.57	54409	27238	21177	314	681	813	-831	548	3816672	-11920830	52481	32411	-195	24413	227"
"72338.57	54408	27242	21219	341	705	722	-778	550	3816595	-11921043	52488	32416	-225	24401	213"
"72339.57	54412	27242	21279	387	735	283	-884	552	3816518	-11921257	52494	32415	-255	24395	205"
"72340.57	54414	27235	21323	422	753	-407	-916	554	3816440	-11921471	52500	32407	-271	24384	203"
"72341.57	54425	27231	21352	442	768	-882	-800	555	3816363	-11921683	52503	32400	-292	24376	202"
"72342.57	54442	27231	21361	431	800	-922	-950	556	3816285	-11921897	52503	32397	-280	24360	205"
"72343.57	54458	27231	21395	451	828	-827	-811	558	3816207	-11922110	52497	32395	-261	24343	215"
"72344.57	54472	27233	21413	464	834	-591	-768	558	3816129	-11922325	52486	32395	-240	24339	229"
"72345.57	54479	27235	21426	475	842	-290	-1155	559	3816051	-11922538	52471	32395	-203	24334	245"
"72346.57	54486	27236	21437	487	845	69	-742	559	3815971	-11922751	52451	32396	-167	24332	258"
"72347.57	54484	27236	21443	499	843	351	-835	560	3815893	-11922963	52442	32396	-130	24331	266"
"72348.57	54477	27238	21441	503	840	430	-818	559	3815814	-11923176	52433	32400	-108	24335	273"
"72349.57	54463	27238	21447	512	848	224	-840	560	3815735	-11923388	52426	32402	-103	24329	275"
"72350.57	54448	27238	21466	533	863	-8	-1032	562	3815655	-11923602	52422	32404	-106	24331	269"
"72351.57	54442	27236	21490	561	878	-58	-873	562	3815577	-11923813	52421	32404	-104	24328	258"
"72352.57	54438	27236	21496	571	882	130	-763	563	3815497	-11924027	52424	32404	-104	24326	246"
"72353.57	54438	27238	21486	566	877	467	-1000	562	3815418	-11924240	52429	32406	-99	24325	235"
"72354.57	54436	27243	21447	528	868	762	-832	561	3815338	-11924452	52439	32413	-87	24326	232"
"72355.57	54435	27252	21411	495	853	628	-921	560	3815259	-11924663	52444	32424	-85	24322	232"
"72356.57	54431	27262	21427	506	869	310	-796	561	3815180	-11924875	52449	32436	-78	24321	232"
"72357.57	54429	27275	21420	507	852	21	-980	560	3815101	-11925087	52452	32452	-114	24322	230"
"72358.57	54431	27278	21432	529	834	-274	-829	560	3815021	-11925300	52454	32455	-131	24324	229"
"72359.57	54437	27274	21453	535	869	-605	-855	561	3814942	-11925511	52454	32449	-167	24322	228"
"72360.57	54447	27260	21469	545	884	-709	-788	562	3814863	-11925723	52454	32431	-173	24305	233"
"72361.57	54459	27255	21458	536	880	-935	-899	562	3814784	-11925936	52451	32423	-164	24310	238"
"72362.57	54468	27248	21481	557	894	-1094	-748	562	3814704	-11926148	52446	32413	-126	24302	243"
"72363.57	54481	27245	21485	569	887	-1112	-945	563	3814624	-11926360	52437	32408	-96	24306	251"
"72364.57	54487	27245	21490	572	902	-1115	-849	563	3814544	-11926571	52425	32407	-82	24306	262"
"72365.57	54491	27243	21514	596	922	-925	-824	565	3814465	-11926785	52412	32404	-59	24306	270"
"72366.57	54488	27242	21523	605	939	-926	-885	565	3814385	-11926995	52405	32402	-21	24308	281"
"72367.57	54483	27242	21522	608	953	-966	-812	566	3814306	-11927207	52397	32404	2	24309	288"
"72368.57	54479	27244	21515	604	970	-1078	-761	566	3814226	-11927418	52392	32406	19	24310	291"
"72369.57	54472	27242	21525	619	987	-1376	-768	567	3814147	-11927630	52389	32406	1	24308	294"
"72370.57	54466	27239	21557	654	1015	-1513	-851	569	3814067	-11927841	52387	32402	-7	24311	289"
"72371.57	54464	27237	21582	689	1029	-1405	-935	570	3813987	-11928054	52388	32401	-18	24312	282"
"72372.57	54463	27226	21610	722	1053	-1206	-795	571	3813909	-11928266	52394	32388	-15	24318	278"
"72373.57	54461	27209	21652	759	1098	-1316	-787	573	3813830	-11928475	52398	32368	4	24313	280"
"72374.57	54453	27206	21657	767	1122	-1385	-813	574	3813752	-11928689	52402	32365	-3	24316	280"
"72375.57	54454	27201	21680	783	1167	-1030	-814	575	3813673	-11928900	52406	32360	10	24309	278"
"72376.57	54454	27203	21656	769	1169	-315	-843	575	3813595	-11929111	52409	32362	32	24311	271"
"72377.57	54451	27201	21617	744	1153	-198	-757	574	3813517	-11929322	52413	32360	45	24317	274"
"72378.57	54441	27203	21629	768	1152	-230	-848	575	3813439	-11929533	52419	32364	55	24326	275"
"72379.57	54433	27196	21604	765	1124	-469	-790	574	3813361	-11929745	52427	32357	48	24337	273"
"72380.57	54431	27199	21654	826	1134	-1153	-889	575	3813283	-11929956	52436	32361	20	24347	269"
"72381.57	54428	27180	21621	821	1093	-536	-568	575	3813206	-11930167	52442	32339	-64	24355	245"
"72382.57	54431	27200	21579	811	1032	-1617	-586	572	3813129	-11930379	52448	32362	-134	24363	248"
"72383.57	54425	27122	21577	845	972	-1334	-697	572	3813052	-11930590	52452	32271	-184	24364	245"
"72384.57	54438	27131	21530	779	993	632	-761	572	3812975	-11930801	52453	32279	-224	24369	203"
"72385.57	54456	27194	21570	838	964	288	-750	571	3812898	-11931010	52453	32351	-202	24360	211"
"72386.57	54447	27177	21511	799	914	263	-638	569	3812822	-11931221	52448	32332	-210	24370	225"
"72387.57	54449	27183	21518	775	983	-211	-835	570	3812743	-11931433	52447	32339	-219	24344	228"
"72388.57	54446	27164	21523	744	1063	-66	-648	571	3812666	-11931642	52448	32317	-167	24314	233"
"72389.57	54448	27182	21512	738	1058	463	-727	572	3812588	-11931855	52447	32338	-174	24310	234"
"72390.57	54448	27181	21475	689	1071	632	-706	571	3812510	-11932064	52447	32338	-137	24300	236"
"72391.57	54444	27183	21483	703	1067	-107	-768	571	3812432	-11932274	52448	32340	-117	24292	252"
"72392.57	54445	27184	21466	728	985	18	-950	569	3812353	-11932484	52450	32341	-157	24315	247"
"72393.57	54449	27184	21428	685	988	37	-853	569	3812275	-11932695	52451	32341	-176	24307	243"
"72394.57	54450	27182	21430	680	1001	376	-991	569	3812197	-11932904	52451	32338	-174	24296	241"
"72395.57	54453	27189	21386	622	1013	369	-786	568	3812118	-11933114	52450	32345	-186	24290	238"
"72396.57	54453	27193	21376	604	1027	-473	-612	569	3812040	-11933324	52451	32351	-152	24270	253"
"72397.57	54445	27172	21431	653	1058	-1133	-718	570	3811961	-11933533	52451	32326	-142	24274	260"
"72398.57	54450	27161	21447	676	1056	-818	-811	570	3811882	-11933744	52450	32313	-76	24274	243"
"72399.57	54458	27167	21434	689	1003	-225	-992	569	3811803	-11933952	52448	32319	-66	24290	235"
"72400.57	54464	27167	21371	643	953	-179	-824	566	3811723	-11934161	52444	32318	-39	24295	243"
"72401.57	54467	27180	21317	601	916	-68	-753	564	3811645	-11934371	52440	32332	-35	24306	252"
"72402.57	54467	27184	21309	595	909	-115	-669	566	3811566	-11934581	52438	32337	-71	24307	262"
"72403.57	54467	27184	21294	582	900	-91	-726	564	3811487	-11934791	52437	32337	-69	24311	261"
"72404.57	54467	27187	21309	590	919	-259	-721	564	3811408	-11935000	52437	32341	-67	24301	263"
"72405.57	54461	27188	21324	606	925	-466	-841	565	3811329	-11935210	52439	32343	-57	24306	267"
"72406.57	54460	27187	21321	590	955	-578	-819	566	3811251	-11935418	52442	32343	-30	24303	265"
"72407.57	54456	27188	21295	556	968	-504	-927	566	3811172	-11935629	52444	32344	-39	24296	266"
"72408.57	54459	27191	21281	539	971	-434	-853	565	3811093	-11935839	52446	32347	-43	24295	264"
"72409.57	54459	27192	21290	543	984	-228	-912	566	3811015	-11936049	52447	32349	-50	24293	260"
"72410.57	54458	27187	21242	522	920	-48	-854	563	3810936	-11936257	52449	32343	-84	24301	257"
"72411.57	54455	27179	21205	514	850	-306	-751	560	3810857	-11936467	52451	32334	-100	24317	263"
"72412.57	54452	27175	21189	507	827	-320	-864	560	3810779	-11936678	52454	32329	-117	24320	261"
"72413.57	54455	27172	21195	520	812	-439	-827	559	3810701	-11936886	52456	32326	-134	24327	261"
"72414.57	54450	27169	21191	522	794	-597	-764	559	3810622	-11937097	52458	32322	-119	24329	264"
"72415.57	54453	27169	21190	515	802	-680	-984	559	3810544	-11937307	52458	32322	-113	24326	261"
"72416.57	54454	27166	21212	533	813	-623	-719	560	3810465	-11937516	52457	32319	-157	24323	260"
"72417.57	54456	27165	21196	516	806	-512	-730	559	3810386	-11937725	52455	32317	-167	24320	258"
"72418.57	54458	27167	21163	480	798	-574	-810	558	3810307	-11937935	52452	32318	-160	24312	264"
"72419.57	54457	27168	21149	464	792	-527	-749	557	3810228	-11938145	52450	32320	-145	24310	265"
"72420.57	54463	27167	21147	459	794	-419	-803	556	3810149	-11938355	52448	32318	-132	24305	264"
"72421.57	54461	27165	21152	460	795	-388	-808	557	3810070	-11938564	52446	32315	-131	24308	261"
"72422.57	54461	27164	21133	447	776	-463	-749	556	3809991	-11938774	52446	32314	-135	24306	260"
"72423.57	54458	27159	21141	448	786	-680	-823	557	3809912	-11938983	52447	32309	-122	24305	259"
"72424.57	54458	27160	21140	439	801	-807	-950	557	3809832	-11939193	52448	32311	-112	24297	266"
"72425.57	54457	27164	21142	430	820	-729	-746	558	3809754	-11939401	52449	32316	-38	24292	272"
"72426.57	54457	27157	21122	406	821	-481	-678	558	3809674	-11939611	52450	32307	-38	24296	268"
"72427.57	54454	27159	21090	368	818	-371	-970	556	3809595	-11939820	52450	32310	-18	24293	273"
"72428.57	54452	27153	21123	391	841	-416	-744	558	3809515	-11940029	52451	32303	12	24291	276"
"72429.57	54450	27152	21146	413	846	-491	-773	558	3809436	-11940240	52453	32302	0	24299	273"
"72430.57	54449	27143	21172	431	866	-579	-710	559	3809357	-11940451	52455	32292	-2	24305	270"
"72431.57	54447	27144	21178	433	876	-403	-1109	560	3809278	-11940660	52458	32293	-13	24302	268"
"72432.57	54445	27145	21161	412	875	-72	-880	559	3809200	-11940869	52461	32294	11	24308	258"
"72433.57	54446	27145	21128	374	871	-81	-767	558	3809121	-11941080	52464	32295	18	24308	264"
"72434.57	54442	27147	21104	349	861	-350	-866	557	3809042	-11941291	52467	32297	31	24309	265"
"72435.57	54440	27158	21130	365	879	-488	-940	558	3808963	-11941500	52470	32310	21	24316	259"
"72436.57	54441	27164	21153	385	885	-493	-820	559	3808885	-11941711	52472	32318	1	24317	255"
"72437.57	54440	27171	21154	390	868	-296	-776	557	3808807	-11941920	52473	32326	-10	24328	253"
"72438.57	54444	27162	21140	366	874	-136	-720	558	3808729	-11942133	52471	32315	-11	24326	244"
"72439.57	54444	27171	21194	404	908	-123	-849	559	3808651	-11942343	52469	32326	-24	24327	254"
"72440.57	54445	27174	21283	466	978	-148	-759	565	3808573	-11942553	52467	32329	13	24320	248"
"72441.57	54444	27176	21233	441	913	148	-575	562	3808495	-11942765	52465	32331	-34	24334	238"
"72442.57	54447	27184	21343	526	979	175	-786	566	3808418	-11942976	52464	32341	42	24338	235"
"72443.57	54439	27183	21369	561	969	201	-654	565	3808340	-11943188	52463	32341	32	24354	233"
"72444.57	54441	27203	21411	595	992	63	-680	566	3808262	-11943399	52464	32364	-2	24349	233"
"72445.57	54436	27199	21421	619	968	-317	-719	567	3808186	-11943609	52465	32361	-89	24357	245"
"72446.57	54441	27203	21447	640	984	-253	-884	567	3808108	-11943820	52465	32364	-126	24358	238"
"72447.57	54447	27184	21393	595	952	-49	-915	565	3808031	-11944033	52462	32340	-141	24345	233"
